surface,route-or-file,source,access-definition,devices,languages,required-states,evidence-status
route-declaration,"""catalogos/apariencia""",tdf-hq-ui/src/routes/protectedRoutes.tsx:222,"<Route path=""catalogos/apariencia"" element={<AppearanceModeCatalogPage />} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""catalogos/feedback""",tdf-hq-ui/src/routes/protectedRoutes.tsx:223,"<Route path=""catalogos/feedback"" element={<FeedbackCatalogPage />} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""catalogos/reacciones""",tdf-hq-ui/src/routes/protectedRoutes.tsx:224,"<Route path=""catalogos/reacciones"" element={<ReactionTypesCatalogPage />} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""catalogos/reacciones-contenido""",tdf-hq-ui/src/routes/protectedRoutes.tsx:225,"<Route path=""catalogos/reacciones-contenido"" element={<ReactionTypesCatalogPage catalogCode=""content-reaction-types"" />} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""catalogos/insignias-creadores""",tdf-hq-ui/src/routes/protectedRoutes.tsx:226,"<Route path=""catalogos/insignias-creadores"" element={<ReactionTypesCatalogPage catalogCode=""creator-badge-types"" />} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""inscripciones-curso""",tdf-hq-ui/src/routes/protectedRoutes.tsx:227,"<Route path=""inscripciones-curso"" element={<CourseRegistrationsAdminPage />} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""cursos""",tdf-hq-ui/src/routes/protectedRoutes.tsx:228,"<Route path=""cursos"" element={<CourseBuilderPage />} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""usuarios-admin""",tdf-hq-ui/src/routes/protectedRoutes.tsx:229,"<Route path=""usuarios-admin"" element={<AdminUsersPage />} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""estado""",tdf-hq-ui/src/routes/protectedRoutes.tsx:230,"<Route path=""estado"" element={<SystemStatusPage />} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""actividad""",tdf-hq-ui/src/routes/protectedRoutes.tsx:231,"<Route path=""actividad"" element={<UserActivityPage />} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""logs""",tdf-hq-ui/src/routes/protectedRoutes.tsx:232,"<Route path=""logs"" element={<LogsPage />} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""brain""",tdf-hq-ui/src/routes/protectedRoutes.tsx:233,"<Route path=""brain"" element={<BrainAdminPage />} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""roles-permisos""",tdf-hq-ui/src/routes/protectedRoutes.tsx:234,"<Route path=""roles-permisos"" element={<UserRoleManagement />} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""integraciones/calendario""",tdf-hq-ui/src/routes/protectedRoutes.tsx:235,"<Route path=""integraciones/calendario"" element={<CalendarSyncPage />} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""cms""",tdf-hq-ui/src/routes/protectedRoutes.tsx:236,"<Route path=""cms"" element={<CmsAdminPage />} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""campanas-automaticas""",tdf-hq-ui/src/routes/protectedRoutes.tsx:237,"<Route path=""campanas-automaticas"" element={<CampaignAutomationsPage />} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""fuentes-eventos""",tdf-hq-ui/src/routes/protectedRoutes.tsx:238,"<Route path=""fuentes-eventos"" element={<EventDiscoverySourcesPage />} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""whatsapp-consentimiento""",tdf-hq-ui/src/routes/protectedRoutes.tsx:239,"<Route path=""whatsapp-consentimiento"" element={<WhatsAppConsentPage />} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""opciones-ux""",tdf-hq-ui/src/routes/protectedRoutes.tsx:240,"<Route path=""opciones-ux"" element={<UxOptionsPage />} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""preferencias""",tdf-hq-ui/src/routes/protectedRoutes.tsx:241,"<Route path=""preferencias"" element={<SystemPage />} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,(pathless/index wrapper),tdf-hq-ui/src/routes/protectedRoutes.tsx:242,<Route index element={<ConfigurationIndexRedirect />} />,desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
route-declaration,"""*""",tdf-hq-ui/src/routes/protectedRoutes.tsx:245,"<Route path=""*"" element={<NotFoundPage />} />",desktop;tablet;phone,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;parent guard and nested path require manual review
native-route,app/(tabs)/_layout.tsx,tdf-mobile/app/(tabs)/_layout.tsx,Expo Router;layout and API guards,iOS;Android,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;native runtime pending
native-route,app/(tabs)/about.tsx,tdf-mobile/app/(tabs)/about.tsx,Expo Router;layout and API guards,iOS;Android,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;native runtime pending
native-route,app/(tabs)/bookings.tsx,tdf-mobile/app/(tabs)/bookings.tsx,Expo Router;layout and API guards,iOS;Android,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;native runtime pending
native-route,app/(tabs)/create.tsx,tdf-mobile/app/(tabs)/create.tsx,Expo Router;layout and API guards,iOS;Android,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;native runtime pending
native-route,app/(tabs)/directory.tsx,tdf-mobile/app/(tabs)/directory.tsx,Expo Router;layout and API guards,iOS;Android,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;native runtime pending
native-route,app/(tabs)/events.tsx,tdf-mobile/app/(tabs)/events.tsx,Expo Router;layout and API guards,iOS;Android,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;native runtime pending
native-route,app/(tabs)/inventory.tsx,tdf-mobile/app/(tabs)/inventory.tsx,Expo Router;layout and API guards,iOS;Android,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;native runtime pending
native-route,app/(tabs)/more.tsx,tdf-mobile/app/(tabs)/more.tsx,Expo Router;layout and API guards,iOS;Android,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;native runtime pending
native-route,app/(tabs)/parties.tsx,tdf-mobile/app/(tabs)/parties.tsx,Expo Router;layout and API guards,iOS;Android,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;native runtime pending
native-route,app/(tabs)/pipelines.tsx,tdf-mobile/app/(tabs)/pipelines.tsx,Expo Router;layout and API guards,iOS;Android,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;native runtime pending
native-route,app/(tabs)/profile.tsx,tdf-mobile/app/(tabs)/profile.tsx,Expo Router;layout and API guards,iOS;Android,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;native runtime pending
native-route,app/(tabs)/social.tsx,tdf-mobile/app/(tabs)/social.tsx,Expo Router;layout and API guards,iOS;Android,es;en,loading;empty;validation;denied;expired-session;cancel;slow;interrupted;retry;recovery;return;deep-link;partial-progress,inventory;native runtime pending
